QuestionID,AnswerID,AnswerVote,CommentID,CommentVote,ParagraphIndex,SentenceIndex,Sentence,QuestionContext,CandidateAdditionalContext,Q1Rater1,Q1Rater2,Q1Rater3,Q1Agreement,Q2Rater1,Q2Rater2,Q2Rater3,Q2Agreement,AdditionContext,VotedAdditionalContexts,TagCategory,Reason
44962268,44962299,0,,,2,0,"In your posted JSON , the date field is what is numeric format , such as ' 1438992000 ' meaning it is a timestamp .","json ,vb.net",format,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
,,,,,,,"In your posted JSON , the date field is what is numeric format , such as ' 1438992000 ' meaning it is a timestamp .",,timestamp,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
36404532,36404595,0,,,1,0,reference : http://developer.android.com/reference/org/json/JSONObject.html#NULL How do you set a value to null with org.json.JSONObject in java ?,"json ,android ,put",java,,,Yes,,,,Yes,,No,,,
36404532,36404621,,60425633,0,0,1,toString ( ) ) ; where the edit text is of null,"json ,android ,put",tostring,,,Yes,,,,Yes,,No,,,
36404532,36404621,,60426616,0,0,1,toString ( ) .,"json ,android ,put",tostring,,,Yes,,,,Yes,,No,,,
36404532,36404621,,60426616,0,0,4,toString ( ) ) ; `,"json ,android ,put",tostring,,,Yes,,,,Yes,,No,,,
56430837,56431453,,99458234,0,0,2,It may need you to fix it to fit the exact json data you have in the file .,"json ,python",fix,,,No,,,,,,No,,,
35830100,35830200,,59328003,0,0,4,I do nt see there 's an encoding ability in requests ?,"json ,pandas ,quandl ,package ,python ,python-2.7",nt,,,No,,,,,,No,,,
53921368,53921398,,94684890,0,0,0,No xavier ajax cant recognise that format as string.any ways i got solution from @aldiga,"json ,javascript ,c# ,asp.net-mvc ,asp.net-web-api",format,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
53921368,53921561,1,,,1,0,"By default , Razor engine will encode everything .","json ,javascript ,c# ,asp.net-mvc ,asp.net-web-api",razor,,,Yes,,,,No,,Yes,Yes,template engine,necessary technical explanation or resouce
53921368,53921561,1,,,1,2,Raw ( ) which returns markup that is not HTML encoded .,"json ,javascript ,c# ,asp.net-mvc ,asp.net-web-api",html,,,Yes,,,,No,,Yes,Yes,programming language,necessary technical explanation or resouce
,,,,,,,Raw ( ) which returns markup that is not HTML encoded .,,markup,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
53921368,,,94684845,1,0,0,Can you give me the output of console.log ( param ) ; after var param = @ViewBag .,"json ,javascript ,c# ,asp.net-mvc ,asp.net-web-api",console.log,,,Yes,,,,No,,Yes,Yes,tool/application,necessary technical explanation or resouce
25135061,69365828,0,,,1,0,I 'm using RestSharp as my HTTP client and Json.NET for ( de ) serialization .,"json ,c# ,linq ,entity framework ,apply ,odata ,serialization",json.net,,,Yes,,,,No,,Yes,No,library/framework,solution - own experience
,,,,,,,I 'm using RestSharp as my HTTP client and Json.NET for ( de ) serialization .,,client,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
,,,,,,,I 'm using RestSharp as my HTTP client and Json.NET for ( de ) serialization .,,http,,,Yes,,,,No,,Yes,No,protocol,necessary technical explanation or resouce
,,,,,,,I 'm using RestSharp as my HTTP client and Json.NET for ( de ) serialization .,,restsharp,,,Yes,,,,No,,Yes,No,library/framework,solution - own experience
25135061,69365828,0,,,2,0,Implement a custom IRestSerializer that uses Json.NET to replace the default RestSharp serializer .,"json ,c# ,linq ,entity framework ,apply ,odata ,serialization",json.net,,,Yes,,,,No,,Yes,No,library/framework,solution - own experience
,,,,,,,Implement a custom IRestSerializer that uses Json.NET to replace the default RestSharp serializer .,,restsharp,,,Yes,,,,No,,Yes,No,library/framework,solution - own experience
25135061,69365828,0,,,5,0,"Now when I execute my request , the data in the response object object also contains my OData values .","json ,c# ,linq ,entity framework ,apply ,odata ,serialization",request,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
25135061,69365828,0,,,6,0,"I 'm sure this can be done using the standard HttpClient instead of RestSharp , as the real work is done by the serializer .","json ,c# ,linq ,entity framework ,apply ,odata ,serialization",restsharp,,,Yes,,,,No,,Yes,No,library/framework,necessary technical explanation or resouce
25135061,,,39242745,0,0,0,I just send back a DbContext set .,"json ,c# ,linq ,entity framework ,apply ,odata ,serialization",dbcontext,,,Yes,,,,No,,Yes,No,api,necessary technical explanation or resouce
25135061,,,39242745,0,0,1,"The problem is the deserialization in C# , in Javascript we have no problems at all .","json ,c# ,linq ,entity framework ,apply ,odata ,serialization",javascript,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
61268901,61269812,1,,,0,0,You can use OPENJSON function containing WITH Clause added as many CROSS APPLY Clause as upto see all sub-arrays :,"json ,sql-server-2019 ,open-json ,sql-server ,sql",apply,,,No,,,,,,No,,,
61268901,61269812,,108392350,0,0,1,"In the above Json , SP records are one and TP records 4 like that .","json ,sql-server-2019 ,open-json ,sql-server ,sql",sp,,,No,,,,,,No,,,
61268901,61269812,,108392563,0,0,0,"well , I do n't know easier way , difficult to handle S , SP , TP , by which arrays start and because of this , we can not combine the paths such as $ .","json ,sql-server-2019 ,open-json ,sql-server ,sql",sp,,,No,,,,,,No,,,
61268901,,,108388824,0,0,0,I am using SQL Server 2019,"json ,sql-server-2019 ,open-json ,sql-server ,sql",sql server,,,Yes,,,,Yes,,No,,,
32026241,32026265,2,,,0,2,"And also I think you want to get the characters present inside the double quotes which exists next to "" string "" : .","python ,regex",exists,No,,,,,,,,No,,,
45994742,45994868,0,,,0,0,"Like Stultuske said , use a replace instead when you only have static characters e.g.","string ,regex ,java",static,Yes,,,,No,,,,Yes,No,programming concept,necessary technical explanation or resouce
45994742,,,78949309,0,0,0,"have you tried a simple indexOf , or replace ?","string ,regex ,java",indexof,Yes,,,,No,,,,Yes,No,api,solution - suggest API/library/framework
64222865,64222908,,113566675,0,0,16,< mes sage > .,"javascript ,fluentd ,node.js ,format ,skip ,regex",sage,No,,,,,,,,No,,,
27703039,27703112,,65092812,1,0,1,alphanumericCharacterSet ( ) is definitely more universal then using charactersInString :,"iphone ,nsregularexpression ,swift ,ios ,regex",universal,No,,,,,,,,No,,,
27703039,27703112,,73734527,0,0,0,"FYI : There is a stray "" K "" in the capital letters list for both sets .","iphone ,nsregularexpression ,swift ,ios ,regex",k,No,,,,,,,,No,,,
27703039,27703112,,101790490,0,0,0,how to check with multiple languages ?,"iphone ,nsregularexpression ,swift ,ios ,regex",multiple languages,No,,,,,,,,No,,,
27703039,27703152,,43818728,0,0,3,: P,"iphone ,nsregularexpression ,swift ,ios ,regex",p,No,,,,,,,,No,,,
27703039,33824329,3,,,0,0,"@Martin R answer is great , I just wanted to update it ( the second part ) to Swift 2.1 version","iphone ,nsregularexpression ,swift ,ios ,regex",r,No,,,,,,,,No,,,
27703039,50482471,10,,,1,0,Taken reference from @Martin R 's answer .,"iphone ,nsregularexpression ,swift ,ios ,regex",r,No,,,,,,,,No,,,
27703039,,,73614639,1,0,0,"I do n't think it really matters , but warning to others : the string in this question with all the letters & numbers has an extra ' K ' ( ... JKLKM ... ) .","iphone ,nsregularexpression ,swift ,ios ,regex",k,No,,,,,,,,No,,,
27703039,,,73614639,1,0,1,That extra K has propagated through the 4 answers below that also use the string .,"iphone ,nsregularexpression ,swift ,ios ,regex",k,No,,,,,,,,No,,,
21298929,21299008,2,,,1,0,"When using the constructor function , the normal string escape rules ( preceding special characters with \ when included in a string ) are necessary .","fiddle ,javascript ,regex",constructor,Yes,,,,Yes,,,,No,,,
21298929,21299008,2,,,3,0,\ d Matches a digit character in the basic Latin alphabet .,"fiddle ,javascript ,regex",basic,No,,,,,,,,No,,,
,,,,,,,\ d Matches a digit character in the basic Latin alphabet .,,alphabet,No,,,,,,,,No,,,
21298929,21299008,2,,,4,0,"For example , / \ d / or / [ 0 - 9 ] / matches ' 2 ' in "" B2 is the suite number . ""","fiddle ,javascript ,regex",b,No,,,,,,,,No,,,
21298929,,,32098946,0,0,0,"When you use the regex constructor you need to double escape special charaters , so \ \ d , etc. .","fiddle ,javascript ,regex",constructor,Yes,,,,Yes,,,,No,,,
49052748,49053378,2,,,4,1,\ A ) \ w + | \ b ( ?,"regex ,groovy ,dot",b,No,,,,,,,,No,,,
49052748,49053378,2,,,4,2,: where | there ) \ b ) - Group 1 that captures : \ G ( ?!,"regex ,groovy ,dot",b,No,,,,,,,,No,,,
49052748,49053378,2,,,4,4,"\ A ) ) and then 1 + word chars ( \ w + ) , or \ b ( ?","regex ,groovy ,dot",b,No,,,,,,,,No,,,
49052748,49053378,2,,,4,5,: where | there ) \ b - either a where or there whole word ( you may even write it as \ b [ tw ] here \ b if you only need to handle these 2 words ),"regex ,groovy ,dot",b,No,,,,,,,,No,,,
49052748,49053378,,85133816,1,0,0,"Thanks a ton Wiktor , it worked like a charm .","regex ,groovy ,dot",charm,No,,,,,,,,No,,,
22507699,22507720,1,,,0,2,is checking for optional decimal point with digits !,"php ,numbers ,regex ,preg-match",decimal,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
22507699,,,34244794,1,0,2,"This is very basic stuff , we 'll be happy to debug your code if it 's failing but StackOverflow is n't a regex generator .","php ,numbers ,regex ,preg-match",basic,No,,,,,,,,No,,,
42231769,42231942,,71623631,0,0,1,Where in the last octet of the expression would I put the [ ^ ] to stop from grabbing any particular IP ?,"xml ,regex",ip,Yes,,,,Yes,,,,No,,,
,,,,,,,Where in the last octet of the expression would I put the [ ^ ] to stop from grabbing any particular IP ?,,put,No,,,,,,,,No,,,
42231769,42231942,,71623777,0,0,0,now it allows all IP adresses that are valid and do n't end with 127,"xml ,regex",ip,Yes,,,,Yes,,,,No,,,
42231769,42231942,,71623957,0,0,0,Oh true let me fix that,"xml ,regex",fix,No,,,,,,,,No,,,
42231769,42232006,0,,,0,0,"Add a word boundary \ b to the end of the IP , eg :","xml ,regex",b,No,,,,,,,,No,,,
,,,,,,,"Add a word boundary \ b to the end of the IP , eg :",,ip,Yes,,,,Yes,,,,No,,,
42231769,42232027,1,,,0,0,Use the regex for ip :,"xml ,regex",ip,Yes,,,,Yes,,,,No,,,
42231769,42232027,1,,,1,0,and add a negative lookahead before the last part of ip :,"xml ,regex",lookahead,Yes,,,,No,,,,Yes,Yes,programming concept,solution - other
,,,,,,,and add a negative lookahead before the last part of ip :,,ip,Yes,,,,Yes,,,,No,,,
42231769,42232027,,71624680,0,0,0,Toto that works except for IPs ending in the 200 - 255 range testing it on regexr.com,"xml ,regex",toto,No,,,,,,,,No,,,
,,,,,,,Toto that works except for IPs ending in the 200 - 255 range testing it on regexr.com,,testing,Yes,,,,No,,,,Yes,No,programming concept,necessary technical explanation or resouce
42231769,42232027,,71625020,0,0,0,"@user2998266 : Strange , it works for me , using perl .","xml ,regex",perl,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
33783429,33784289,-3,,,0,1,Example in JavaScript :,"json ,matlab ,regex",javascript,Yes,,,,No,,,,Yes,No,programming language,solution conditions - programming language
33783429,,,55333518,1,0,1,JavaScript I suppose .,"json ,matlab ,regex",javascript,Yes,,,,No,,,,Yes,Yes,programming language,necessary technical explanation or resouce
33783429,,,55333600,0,0,0,See Python demo ( just to show how easy it is with a JSON parser ) .,"json ,matlab ,regex",python,Yes,,,,No,,,,Yes,No,programming language,
33783429,,,55333612,0,0,1,Parsing the json with a fitting library ( depends on the language you 're working in ) is the proper way to do this .,"json ,matlab ,regex",proper,No,,,,,,,,No,,,
43340476,43340543,8,,,1,0,"\ b : matches the word boundary , assuming the input is always a single word",regex,b,No,,,,,,,,No,,,
43340476,43340543,8,,,2,0,\ z or \ Z : matches the end of string ( Note : not supported in JavaScript ),regex,javascript,Yes,,,,No,,,,Yes,Yes,programming language,solution conditions - programming language
43340476,43340543,8,,,4,2,So be careful when you are testing with regex101 .,regex,testing,Yes,,,,No,,,,Yes,Yes,programming concept,necessary technical explanation or resouce
43340476,43340543,,73744544,0,0,0,"Yeah , but a lookahead is not supported in RE2 , Go , POSIX .",regex,lookahead,Yes,,,,Yes,,,,No,,,
43340476,43340543,,73744938,1,0,3,png,regex,png,No,,,,,,,,No,,,
43340476,43340543,,73745060,0,0,5,\ z only makes sense in the context of Ruby regex ( or strict validation ) .,regex,ruby,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
43340476,43340543,,73745060,0,0,6,\ Z is important in Python / Ruby .,regex,python,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
,,,,,,,\ Z is important in Python / Ruby .,,ruby,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
43340476,43340543,,73745060,0,0,7,\ b is a commonly used construct and is not a good choice even for the current question .,regex,b,No,,,,,,,,No,,,
43340476,43340543,,73745389,0,0,0,"@WiktorStribi żew OP 's question about how to solve the RegexGolf problem , and the best choice is actually u \ b ( 3 chars ) .",regex,b,No,,,,,,,,No,,,
43340476,43340543,,73745792,0,0,0,"@WiktorStribi żew Yes they are not equivalent , but you are missing the whole point , the "" no $ "" restriction comes from RegexGolf , the "" \ b works "" result also comes from RegexGolf matching only a single word ( which is clearly stated in the answer ) .",regex,b,No,,,,,,,,No,,,
49771370,49774889,1,,,0,0,You can try this gnu sed,"tab delimited ,replace ,sed ,bash ,awk ,regex",gnu,Yes,,,,No,,,,Yes,Yes,project,solution conditions - environment
49771370,49774889,1,,,2,0,- E use extended regular expression,"tab delimited ,replace ,sed ,bash ,awk ,regex",e,No,,,,,,,,No,,,
38669475,,,64720363,0,0,0,"developer tools console would have an error message , something like SyntaxError : missing ( before condition - if you develop , get to know and love the developer tools , available in all good browsers as a standard feature , usually invoked by using the F12 key","javascript ,regex",developer tools,Yes,,,,No,,,,Yes,No,tool/application,necessary technical explanation or resouce
51686131,51688705,0,,,2,0,This should enable you to remove non ASCII characters ( simplistically those above Hex 7E ) such as dagger symbol without knowing their numeric code .,"php ,regex",dagger,,No,,,,,,,No,,,
,,,,,,,This should enable you to remove non ASCII characters ( simplistically those above Hex 7E ) such as dagger symbol without knowing their numeric code .,,hex,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
51686131,,,90334788,0,0,0,"Based on some guesswork I found that the character 's HEX code is 2020 , which just so happens to be the hex code of the space character twice .","php ,regex",hex,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
51686131,,,90334788,0,0,2,If you open the file in Notepad + + you should be able to see the encoding in the Encoding menu .,"php ,regex",notepad,,No,,,,,,,No,,,
51686131,,,90335172,0,0,2,"I found a post that said to use $ text = str_replace ( chr ( 0 ) , "" "" , $ text ) ; to convert to ascii but that did n't help either .","php ,regex",chr,,Yes,,,,No,,,Yes,No,api,necessary technical explanation or resouce
51686131,,,90337568,0,0,2,Thank you for this fix .,"php ,regex",fix,,No,,,,,,,No,,,
36660504,,,60914233,0,0,2,Need to know how to put it all together .,"php ,javascript ,regex ,validation",put,,No,,,,,,,No,,,
36660504,,,60914828,0,0,0,@Uchiha yours will also match BC901 .,"php ,javascript ,regex ,validation",bc,,No,,,,,,,No,,,
54207793,54207953,0,,,0,0,you do nt have to use regex .,"email ,regex ,java",nt,,No,,,,,,,No,,,
54207793,54207953,0,,,6,0,"The main idea is this : If each line in your log file has just one instance of Retrying for error : , then you can easily parse the log one line at a time and iteratively strip away stuff that you do nt need .","email ,regex ,java",nt,,No,,,,,,,No,,,
54207793,54208413,0,,,4,1,"* - any 0 + chars other than line break chars , as many as possible","email ,regex ,java",break,,No,,,,,,,No,,,
54207793,,,95242242,0,0,0,why did you put double slash in front of .,"email ,regex ,java",put,,No,,,,,,,No,,,
59890489,59890693,,105915057,0,0,1,J : I edited my code .,"dictionary ,c ,parsing ,python ,regex",j,,No,,,,,,,No,,,
59890489,59890693,,105915057,0,0,3,Pls test and let me know in case it does not .,"dictionary ,c ,parsing ,python ,regex",pls,,No,,,,,,,No,,,
59890489,59890693,,107096768,0,0,1,PG CJ McCollum C James Ennis I UTIL Jonas Valanciunas PF Robert Covington G James Ennis II SG RJ Barrett F James Ennis III SF Royce O'Neale .,"dictionary ,c ,parsing ,python ,regex",pg,,No,,,,,,,No,,,
,,,,,,,PG CJ McCollum C James Ennis I UTIL Jonas Valanciunas PF Robert Covington G James Ennis II SG RJ Barrett F James Ennis III SF Royce O'Neale .,,jonas,,No,,,,,,,No,,,
,,,,,,,PG CJ McCollum C James Ennis I UTIL Jonas Valanciunas PF Robert Covington G James Ennis II SG RJ Barrett F James Ennis III SF Royce O'Neale .,,cj,,No,,,,,,,No,,,
59890489,59890693,,107096768,0,0,4,[ A-Z ] ) \ b ( [ A-Z ] + ) .,"dictionary ,c ,parsing ,python ,regex",b,,No,,,,,,,No,,,
59890489,59890693,,107096768,0,0,7,"I want to specifically search for PG , C , UTIL , PF , G , SG , F , SF and take the text in between .","dictionary ,c ,parsing ,python ,regex",pg,,No,,,,,,,No,,,
59890489,59890805,,105910632,0,0,0,"Updated to allow multiple strings to be passed , however you would need to merge the two returned data frames to get the result you want , I have to run out for a bit so hope it helps !","dictionary ,c ,parsing ,python ,regex",merge,,Yes,,,,No,,,Yes,No,computing concept,
28285267,28286194,1,,,1,1,Put such as <!--(?s:.*?)--> ( * SKIP ) ( * F ) | before :,"php ,html-parsing ,html ,skip ,regex",put,,No,,,,,,,No,,,
28285267,28286194,1,,,2,1,Regex101 is good for testing also see Regex FAQ : ),"php ,html-parsing ,html ,skip ,regex",testing,,Yes,,,,No,,,Yes,Yes,programming concept,necessary technical explanation or resouce
28285267,28286194,,44926748,1,0,1,s : ... to make the dot also match newlines .,"php ,html-parsing ,html ,skip ,regex",dot,,No,,,,,,,No,,,
28285267,,,44924698,2,0,1,you should be using DOM .,"php ,html-parsing ,html ,skip ,regex",dom,,Yes,,,,No,,,Yes,Yes,data format,
28285267,,,44924874,0,0,1,DOM is not an optimal way to parse many big strings .,"php ,html-parsing ,html ,skip ,regex",dom,,Yes,,,,No,,,Yes,No,data format,necessary technical explanation or resouce
28285267,,,44925365,0,0,2,This simple code work for me so far ; but i 'm not expert in regex .,"php ,html-parsing ,html ,skip ,regex",far,,No,,,,,,,No,,,
52458652,52458872,1,,,0,0,"Details : \ \ \ \ d matches any digit ( st | nd | rd | th ) matches any of the suffixes The parentheses around the groups turn them into "" capture groups "" that can be recovered with \ \ 1 , \ \ 2 etc. .","r ,gsub ,regex",turn,,No,,,,,,,No,,,
31344493,31344752,3,,,1,0,"Once you 've extracted the CN , then you can apply some of the other parsing techniques suggested ( use the Java StringTokenizer or the String.split ( ) method as others here have suggested if it 's known to be separated only by spaces ) .","delimiter ,regex ,split ,java",apply,,No,,,,,,,No,,,
,,,,,,,"Once you 've extracted the CN , then you can apply some of the other parsing techniques suggested ( use the Java StringTokenizer or the String.split ( ) method as others here have suggested if it 's known to be separated only by spaces ) .",,stringtokenizer,,Yes,,,,No,,,Yes,No,api,solution - suggest API/library/framework
31344493,31344752,3,,,1,1,"That assumes that you can make assumptions ( eg. the first element in the resulting array is the firstName , the last element is the lastName and everything in between is middle names / initials ) about the CN format .","delimiter ,regex ,split ,java",format,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
25452940,25453147,2,,,0,0,You want to replace some string in 5000 strings and you want to make it optimal ... Now my question to you is : How will you know if you have to replace a string if you do nt read the string ?,"c ,replace ,far ,string ,java ,optimization ,regex",nt,,No,,,,,,,No,,,
25452940,25453147,2,,,0,3,"And somebody can correct me if i 'm wrong , but reading a file is one of the most basic operations there is so using a library for that besides what is available by default in the programming language seems total overkill to me .","c ,replace ,far ,string ,java ,optimization ,regex",basic,,No,,,,,,,No,,,
25452940,25453147,2,,,0,4,"Furthermore , every language has basic io and if it does n't then do n't use it .","c ,replace ,far ,string ,java ,optimization ,regex",basic,,No,,,,,,,No,,,
,,,,,,,"Furthermore , every language has basic io and if it does n't then do n't use it .",,io,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
25452940,25453147,,39716428,0,0,0,Just put 5000 strings in hashmap and you 're golden,"c ,replace ,far ,string ,java ,optimization ,regex",put,,No,,,,,,,No,,,
25452940,25453147,,39716711,0,0,1,I agree that a ( hash ) map is a plausible solution .,"c ,replace ,far ,string ,java ,optimization ,regex",hash,,No,,,,,,,No,,,
25452940,,,39715438,0,0,0,Use ProcessBuilder to have your program call sed ???,"c ,replace ,far ,string ,java ,optimization ,regex",sed,,Yes,,,,No,,,Yes,No,tool/application,
25452940,,,39715450,0,0,1,html,"c ,replace ,far ,string ,java ,optimization ,regex",html,,Yes,,,,No,,,Yes,No,programming language,
25452940,,,39715475,0,0,0,open the file in notepad and press ctrl - h,"c ,replace ,far ,string ,java ,optimization ,regex",notepad,,Yes,,,,No,,,Yes,No,tool/application,solution - other
25452940,,,39715479,0,0,0,"If building significantly sized output incrementally , use a StringBuilder , not string concatenation ( although sometimes javac helps behind the scenes ) .","c ,replace ,far ,string ,java ,optimization ,regex",stringbuilder,,Yes,,,,No,,,Yes,No,api,solution - suggest API/library/framework
,,,,,,,"If building significantly sized output incrementally , use a StringBuilder , not string concatenation ( although sometimes javac helps behind the scenes ) .",,javac,,Yes,,,,No,,,Yes,No,tool/application,necessary technical explanation or resouce
25452940,,,39715479,0,0,2,"I recommend using a generated regular expression ( with replaceAll or a regex - replace - walk ) , but even a manual word - by - word ( with probe into appropriate lookup ) loop will be fast .","c ,replace ,far ,string ,java ,optimization ,regex",probe,,No,,,,,,,No,,,
25452940,,,39715571,1,0,2,"Ie , a StringBuilder is probably best here .","c ,replace ,far ,string ,java ,optimization ,regex",stringbuilder,,Yes,,,,No,,,Yes,Yes,api,solution - suggest API/library/framework
25452940,,,39715574,0,0,0,The two bullet points do n't mean two full iterations - those are just two separate approaches .,"c ,replace ,far ,string ,java ,optimization ,regex",bullet,,No,,,,,,,No,,,
,,,,,,,The two bullet points do n't mean two full iterations - those are just two separate approaches .,,points,,No,,,,,,,No,,,
27490331,27490364,3,,,3,0,Here search regex is : ( \ b [ Aa ] ) which is matching letter a or A only after a word boundary \ b thus matching only the first letter of a word .,"bbcode ,regex ,c#",b,,No,,,,,,,No,,,
27490331,27490364,,43412389,0,0,0,"Awesome , although I should have mentioned that for each case I would like to replace only a specific letter , rather than any letter of the alphabet .","bbcode ,regex ,c#",alphabet,,No,,,,No,,,No,,,
27490331,27490364,,43412816,0,0,2,"Lets say : "" Alan ate a banana "" .","bbcode ,regex ,c#",banana,,No,,,,,,,No,,,
27490331,27490364,,43412816,0,0,3,It would only replace words starting with A or a. Rather than any letter of the alphabet .,"bbcode ,regex ,c#",alphabet,,No,,,,No,,,No,,,
27490331,27490364,,43412971,1,0,1,Perfect !,"bbcode ,regex ,c#",perfect,,No,,,,,,,No,,,
64301844,64305061,3,,,0,0,Here is a demonstration of how to use preg_replace_callback ( ) to replace the gameid shortcode tags in your ( I assume Joomla ) articles .,"php ,regex",joomla,,Yes,,,,No,,,Yes,Yes,library/framework,
64301844,64305061,3,,,2,0,"The whole shorttag is matched , so all you need to do is dictate the translation in the callback parameter of the native function .","php ,regex",native,,Yes,,,,No,,,Yes,Yes,computing concept,
59131690,59135892,1,,,3,0,spreadsheet demo,"e ,static ,textjoin ,c ,gs-conditional-formatting ,google-sheets-formula ,google-sheets ,highlight ,cell ,regex",spreadsheet,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
50085961,,,87187558,0,0,0,Primarily a case of the dot .,"php ,exists ,regex ,preg-match",dot,,No,,,,,,,No,,,
29874152,,,47877455,0,0,0,"An old miss - quote : "" I have a problem , part of which I can solve with a Regex "" .","algorithm ,c++ ,std ,parsing ,parameters ,regex",quote,,No,,,,,,,No,,,
30623332,30623447,2,,,3,0,"As for \ s , it just matches whitespace from this set : [ \ r \ n \ t \ f ] .","php ,persian ,regex ,alphabet",r,,,No,,,,,,No,,,
30623332,30623447,2,,,5,0,"It does not allow spaces and looks nicer than ^ [ ئابپتثجچحخدذرزژسشصضطظعغفقکگلمنوهآی ] { 3 , } $ that should also work ( BTW , in MS Word it will look prettier :) ) .","php ,persian ,regex ,alphabet",ms word,,,Yes,,,,No,,Yes,Yes,tool/application,
30623332,30623875,,49314182,0,0,0,"i see these , but i do nt why it doesent work for me , and i get this error : Warning : preg_match ( ) : Compilation failed : character value in \ x { ... } sequence is too large at offset .","php ,persian ,regex ,alphabet",nt,,,No,,,,,,No,,,
30623332,,,49312676,0,0,0,\ s means white space,"php ,persian ,regex ,alphabet",white,,,No,,,,,,No,,,
59258189,59258847,2,,,1,0,You want to achieve this using Google Apps Script .,"google-apps-script ,javascript ,far ,regex",google apps script,,,Yes,,,,Yes,,No,,,
59258189,59258847,2,,,4,7,"If < li ... > .... </li> is put as one paragraph , body.findText ( searchPattern ) returns < li ... > .... </li> .","google-apps-script ,javascript ,far ,regex",put,,,No,,,,,,No,,,
59258189,59258847,2,,,14,0,"When your sample values are put to new Google Document and run the script , the following result is retrieved .","google-apps-script ,javascript ,far ,regex",put,,,No,,,,,,No,,,
59258189,59258847,,104794755,0,0,5,"If you do n't find the button , feel free to tell me .","google-apps-script ,javascript ,far ,regex",free,,,No,,,,,,No,,,
59258189,,,104738913,0,0,1,"I thought i could only use the DOMParser in a valid html file , as the content of my Google document will be a mix of a few snippets of code and normal text ?","google-apps-script ,javascript ,far ,regex",html,,,Yes,,,,No,,Yes,No,programming language,
59258189,,,104762811,0,0,0,"It does n't need specifically be valid HTML , just well formed XML .","google-apps-script ,javascript ,far ,regex",xml,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
,,,,,,,"It does n't need specifically be valid HTML , just well formed XML .",,html,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
59258189,,,104762811,0,0,1,"So as long as there 's a single root element and the nested contents follow proper XML syntax , it should be fine .","google-apps-script ,javascript ,far ,regex",proper,,,No,,,,,,No,,,
,,,,,,,"So as long as there 's a single root element and the nested contents follow proper XML syntax , it should be fine .",,xml,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
33664960,33666507,0,,,3,0,I ’ve created a little guide to visualize the results :,"objective-c ,string ,uitextview ,ios ,regex",visualize,,,No,,,,,,No,,,
33664960,33666507,,55139257,0,0,1,Your text view may be using the line separator character that can be entered using control - return in Xcode .,"objective-c ,string ,uitextview ,ios ,regex",xcode,,,Yes,,,,No,,Yes,No,tool/application,
30646647,30646763,2,,,8,1,"Then , when we 're simply dealing with a string ( instead of xpath stuff ) , it should be nice and easy to use regex and get the pattern out .","super ,regex ,scrapy",nice,,,No,,,,,,No,,,
30646647,30646763,2,,,9,0,"As far as I understand , sel.xpath ( ' / / * [ @class = "" recent - picks "" ] / / div [ @class = "" title3 "" ] / text ( ) ' ) .","super ,regex ,scrapy",far,,,No,,,,,,No,,,
30646647,30646763,2,,,11,0,"Now that we 've got the full string , we can use standard string regex to pluck the part we want out :","super ,regex ,scrapy",pluck,,,No,,,,,,No,,,
30646647,30646763,2,,,13,0,If any of my assumptions are wrong then let me know what 's actually happening ( like if .,"super ,regex ,scrapy",happening,,,No,,,,,,No,,,
30646647,30646763,,49363902,0,0,1,re ( r ' \ d + - \ d + - \ d + $ ' ) .,"super ,regex ,scrapy",r,,,No,,,,,,No,,,
30646647,30646763,,49377787,0,0,1,Hope we 're on the same page : P,"super ,regex ,scrapy",p,,,No,,,,,,No,,,
30646647,30647215,,49359183,0,0,3,( e ( \ + | - ) \ d + ( \ .,"super ,regex ,scrapy",e,,,No,,,,,,No,,,
30646647,30647215,,49359183,0,0,9,( e ( \ + | - ) \ d + ( \ .,"super ,regex ,scrapy",e,,,No,,,,,,No,,,
